Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
8083,76,18,88,12,72546,0,4,1,16.1,1298,88.2,5,295000
8084,97,25,64,3,8977,0,4,0,24.04,999,67.0,5,490000
8085,8,1,103,3,28000,0,1,0,20.68,1995,188.0,5,3300000
8086,38,8,97,9,56702,0,1,1,22.32,1582,126.32,5,525000
8089,113,29,60,6,90000,1,1,1,12.99,2494,100.6,7,840000
8090,5,1,1,6,28000,0,1,0,14.69,2993,258.0,5,3900000
8091,29,7,61,4,31000,0,4,0,19.0,1199,88.7,5,745000
8092,115,30,73,6,117089,0,1,1,20.14,1498,88.8,5,450000
8094,40,8,118,4,33000,0,4,1,18.6,1197,81.83,5,625000
8095,65,18,7,9,21001,0,4,1,20.92,998,67.1,5,265000
8096,116,30,95,6,49700,0,4,1,15.04,1598,103.2,5,620000
8097,20,6,38,5,175000,1,1,1,22.77,1498,98.59,5,680000
8099,65,18,7,4,30903,0,4,1,23.95,998,67.05,5,377000
8100,77,18,89,4,60500,1,1,1,19.3,1248,73.9,5,620000
8101,27,7,25,4,40000,1,4,0,18.0,1497,117.3,5,950000
8103,34,8,54,6,45000,0,4,1,18.9,1197,82.0,5,475000
8105,77,18,89,6,35000,1,4,1,20.85,1197,83.14,5,520000
8107,57,17,14,3,35000,1,1,1,16.5,1493,70.0,7,800000
8108,64,17,114,7,145000,1,1,1,15.1,2179,140.0,7,750000
8110,35,8,84,11,120000,1,3,1,17.8,1086,63.0,5,134000
8112,22,6,44,9,110000,1,1,1,20.0,1399,68.0,5,250000
8113,76,18,88,3,13000,1,4,1,22.0,1197,81.8,5,585000
8114,76,18,88,10,80000,1,1,1,22.9,1248,74.0,5,350000
8115,113,29,60,6,91000,0,1,1,12.99,2494,100.6,7,1150000
8116,101,27,77,3,35000,0,1,0,21.66,1498,103.52,5,1090000
8118,27,7,25,9,59100,0,4,0,15.6,1497,116.3,5,575000
8119,15,3,78,4,10000,1,4,1,22.7,799,53.64,5,350000
8120,97,25,64,3,25000,1,4,1,23.01,999,67.0,5,299000
8122,79,18,100,6,41559,0,4,1,21.5,1197,81.8,5,350000
8124,65,18,7,5,35000,1,4,1,23.95,998,67.05,5,285000
8125,97,25,64,1,2300,1,4,1,25.17,799,53.3,5,375000
8126,32,8,30,6,63000,0,4,1,15.8,1591,121.3,5,965000
8128,39,8,117,6,33421,0,4,1,20.36,1197,78.9,5,350000
8129,20,6,38,7,80000,0,1,1,22.7,1498,89.84,5,590000
8131,5,1,1,5,40000,0,1,0,18.12,1995,190.0,5,3350000
8132,57,17,14,11,120000,1,1,1,13.6,2523,63.0,8,450000
8133,76,18,88,6,56000,0,1,1,25.2,1248,74.0,5,490000
8134,68,18,24,2,15000,1,4,1,21.56,1462,103.25,5,830000
8137,113,29,60,5,120000,1,1,1,12.99,2494,100.6,7,900000
8138,65,18,7,6,55000,0,4,1,23.95,998,67.05,5,325000
8139,40,8,118,5,81984,0,1,1,23.0,1396,90.0,5,650000
8142,115,30,73,11,39800,1,4,1,16.47,1198,73.9,5,265000
8143,115,30,73,8,72986,0,1,1,22.07,1199,73.9,5,500000
8144,106,28,70,2,30000,1,4,1,17.0,1198,108.5,5,650000
8145,61,17,85,17,120000,1,1,1,10.5,2179,120.0,7,145000
8146,40,8,118,4,27550,0,1,1,22.54,1396,88.73,5,783000
8149,115,30,73,10,120000,1,4,1,16.47,1198,73.9,5,300000
8150,34,8,54,7,84566,0,1,1,24.0,1186,73.97,5,360000
8151,26,7,19,17,60000,0,4,0,13.1,1997,141.1,5,525000
8152,76,18,88,6,73255,0,1,1,25.2,1248,74.0,5,556000
8153,65,18,7,7,60000,1,4,1,22.74,796,47.3,5,250000
8154,27,7,25,10,80000,1,4,1,17.0,1497,118.0,5,350000
8156,65,18,7,3,14709,0,4,1,24.7,796,47.3,5,380000
8157,19,6,11,4,27000,1,4,1,18.16,1196,86.8,5,540000
8158,111,29,45,4,76000,0,1,1,14.24,2755,174.5,7,2750000
8159,65,18,7,5,25000,1,4,1,22.74,796,47.3,5,220000
8160,109,28,92,2,60000,1,1,1,24.7,1047,69.0,5,700000
8161,8,1,103,3,12000,0,1,0,20.68,1995,188.0,5,3300000
8164,79,18,100,14,89000,0,4,1,18.9,998,67.1,5,185000
8165,68,18,24,3,9000,1,1,1,26.82,1498,93.87,5,950000
8166,22,6,44,11,87884,0,4,1,15.6,1196,70.0,5,180000
8168,15,3,78,3,15000,1,4,1,22.5,999,68.0,5,365000
8169,68,18,24,4,83000,0,1,1,26.32,1498,93.87,5,745000
8171,23,6,46,2,16000,1,4,1,18.5,1194,94.93,5,700000
8172,34,8,54,5,30000,1,4,1,18.9,1197,82.0,5,420000
8173,38,8,97,9,67630,0,1,0,19.08,1582,126.32,5,675000
8174,115,30,73,6,44070,0,4,0,17.2,1197,103.6,5,725000
8175,65,18,7,7,10595,0,4,0,23.95,998,67.05,5,325000
8176,65,18,7,17,70000,1,4,1,19.7,796,46.3,5,100000
8177,46,11,111,7,69000,0,1,0,16.36,2179,187.7,5,2100000
8178,39,8,117,7,36000,0,4,1,20.36,1197,78.9,5,345000
8179,57,17,14,7,120000,1,1,1,15.96,2523,62.1,9,500000
8180,57,17,14,8,90000,1,1,1,15.96,2523,62.1,7,460000
8181,65,18,7,14,76366,0,4,1,19.7,796,46.3,5,185000
8183,74,18,59,4,15000,1,4,1,20.89,1197,81.8,5,450000
8185,73,18,42,6,44000,0,1,1,20.77,1248,88.76,7,775000
8186,116,30,95,2,1500,1,1,1,22.27,1498,108.6,5,975000
8188,22,6,44,8,30000,1,4,1,15.6,1196,70.0,5,325000
8189,68,18,24,2,12000,1,4,1,21.56,1462,103.25,5,990000
8190,97,25,64,3,41000,0,4,1,23.01,999,67.0,5,395000
8191,68,18,24,2,1750,2,4,1,20.65,1462,103.25,5,990000
8192,97,25,64,3,40000,1,4,0,24.04,999,67.0,5,350000
8193,29,7,61,2,5000,1,4,1,18.2,1199,88.7,5,650000
8194,111,29,45,7,124998,0,1,1,11.5,2982,171.0,7,1800000
8195,117,31,82,4,40000,0,1,0,18.0,1969,190.0,5,3850000
8196,27,7,25,5,45000,1,4,1,17.8,1497,117.3,5,800000
8197,73,18,42,9,76000,0,1,1,25.47,1248,88.5,7,625000
8199,113,29,60,11,92626,0,4,1,12.4,1998,132.0,8,440000
8200,115,30,73,2,47000,1,1,1,20.14,1498,88.5,5,750000
8202,40,8,118,8,47000,0,4,1,17.0,1197,80.0,5,475000
8203,119,31,108,9,99000,0,1,0,14.7,1985,163.0,5,1600000
8204,73,18,42,5,50000,1,1,1,24.52,1248,88.5,7,700000
8206,35,8,84,1,3000,1,4,1,20.3,1086,68.07,5,380000
8207,24,7,10,5,25000,1,4,1,17.8,1198,86.7,5,750000
8208,5,1,1,4,20000,1,1,0,18.59,2993,261.49,5,5350000
8209,60,17,68,1,8000,1,1,1,17.3,1497,121.0,7,950000
8213,66,18,13,3,4000,0,4,0,21.4,1197,83.1,5,650000
8215,32,8,30,5,112000,1,1,1,19.67,1582,126.2,5,1050000
8217,66,18,13,4,50898,0,4,1,21.01,1197,81.8,5,600000
8218,115,30,73,4,41000,0,1,1,20.14,1498,88.7,5,630000
8219,77,18,89,9,40000,1,1,1,19.3,1248,73.9,5,460000
8221,66,18,13,3,25000,1,4,0,21.4,1197,83.1,5,800000
8222,39,8,117,10,63000,0,4,1,20.36,1197,78.9,5,320000
8223,65,18,7,2,25000,1,4,0,23.95,998,67.05,5,431000
8224,51,14,79,5,64000,0,1,0,12.51,2179,187.7,7,3290000
8225,40,8,118,3,35575,0,1,1,22.54,1396,88.73,5,710000
8226,57,17,14,9,60000,1,1,1,15.96,2523,63.0,9,500000
8227,65,18,7,4,23000,0,4,1,24.7,796,47.3,5,285000
8228,40,8,118,3,21000,0,4,1,18.6,1197,81.86,5,795000
8229,76,18,88,7,24000,1,1,1,25.2,1248,74.0,5,600000
8230,57,17,14,7,80000,0,1,1,15.96,2523,62.1,7,550000
8231,32,8,30,3,31500,0,4,1,15.8,1591,121.3,5,1275000
8232,77,18,89,6,110000,1,1,1,26.59,1248,74.0,5,440000
8234,77,18,89,8,74581,0,1,1,23.4,1248,74.0,5,550000
8236,20,6,38,2,42000,0,1,1,23.0,1498,98.96,5,1021000
8237,57,17,14,8,293000,1,1,1,15.96,2523,62.1,9,405000
8238,65,18,7,2,6944,0,4,1,23.95,998,67.05,5,465000
8239,116,30,95,7,54187,0,1,1,20.34,1498,103.2,5,649000
8240,115,30,73,5,60000,1,4,1,16.2,1199,74.0,5,485000
8242,65,18,7,3,30000,1,4,1,23.95,998,67.05,5,350000
8243,34,8,54,7,56000,0,1,1,24.0,1120,70.0,5,460000
8244,113,29,60,4,62000,1,1,1,13.68,2393,147.8,7,1850000
8245,68,18,24,3,28500,0,1,1,28.09,1248,88.5,5,925000
8247,115,30,73,3,75000,0,1,1,20.14,1498,88.0,5,655000
8248,65,18,7,8,52000,0,4,1,20.92,998,67.1,5,260000
8249,109,28,92,3,25000,1,4,1,20.3,1199,84.0,5,535000
8250,51,14,79,4,45000,0,1,0,15.68,1999,177.0,5,4350000
8251,113,29,60,10,169000,0,1,1,12.8,2494,102.0,8,850000
8252,79,18,100,7,48000,0,4,1,18.9,998,67.1,5,320000
8255,20,6,38,4,60000,0,1,1,21.7,1498,98.96,5,650000
8257,38,8,97,3,58000,0,1,0,19.08,1582,126.2,5,1125000
8258,39,8,117,5,28300,0,4,1,20.36,1197,78.9,5,468000
8259,61,17,85,5,86613,0,1,1,15.4,2179,120.0,7,1275000
8260,38,8,97,6,90000,0,1,1,22.32,1582,126.32,5,685000
8262,21,6,41,4,33000,1,1,0,10.91,3198,197.0,7,2500000
8263,66,18,13,4,32000,0,4,1,21.01,1197,81.8,5,700000
8264,70,18,34,3,1902,0,4,0,24.12,1197,88.5,5,755000
8265,40,8,118,11,90000,1,4,1,17.0,1197,80.0,5,320000
8266,40,8,118,2,40000,1,1,1,22.54,1396,88.76,5,700000
8268,65,18,7,13,40000,1,4,1,19.7,796,46.3,5,140000
8269,113,29,60,11,333000,1,1,1,12.8,2494,102.0,7,415000
8270,67,18,23,4,33000,0,4,1,23.1,998,67.04,5,460000
8271,65,18,7,7,62338,0,4,1,23.95,998,67.05,5,290000
8272,39,8,117,10,66084,0,4,1,20.36,1197,78.9,5,343000
8273,116,30,95,9,79349,0,1,1,20.54,1598,103.6,5,530000
8275,39,8,117,8,82000,1,4,1,20.36,1197,78.9,5,300000
8276,27,7,25,5,25000,0,4,0,18.0,1497,117.3,5,790000
8277,68,18,24,2,1700,0,4,1,21.56,1462,103.25,5,990000
8278,40,8,118,4,90000,1,1,1,22.54,1396,88.73,5,700000
8279,27,7,25,13,60000,1,4,1,17.0,1497,118.0,5,360000
8280,79,18,100,12,78000,0,3,1,26.2,998,58.2,5,175000
8281,27,7,25,5,51300,0,1,1,26.0,1498,98.6,5,880000
8282,78,18,98,4,34000,0,1,1,24.3,1248,88.5,5,899000
8283,24,7,10,5,7500,1,4,1,18.0,1198,86.7,5,650000
8284,39,8,117,12,70582,1,4,1,19.81,1086,68.05,5,310000
8285,35,8,84,10,59081,0,4,1,17.92,1086,62.1,5,285000
8286,22,6,44,8,125000,1,1,1,20.0,1399,68.1,5,350000
8287,100,27,71,7,65000,0,1,0,19.3,1968,141.0,5,1250000
8288,108,28,91,3,36840,0,4,1,23.84,1199,84.0,5,425000
8289,115,30,73,1,18489,0,4,1,18.24,999,108.62,5,700000
8290,34,8,54,2,4000,0,4,1,18.9,1197,81.86,5,710000
8291,28,7,26,10,60000,1,4,0,13.9,1799,130.3,5,380000
8292,66,18,13,4,40000,1,4,1,21.4,1197,83.1,5,575000
8293,65,18,7,3,7204,0,4,1,24.7,796,47.3,5,336000
8294,76,18,88,9,35000,1,4,1,18.6,1197,85.8,5,395000
8295,67,18,23,3,5000,1,4,0,21.63,998,67.04,5,535000
8296,68,18,24,2,13682,0,4,1,21.56,1462,103.25,5,850000
8297,107,28,83,7,88598,0,1,1,14.0,2179,138.1,7,560000
8299,115,30,73,8,101840,0,1,1,22.07,1199,73.9,5,450000
8302,76,18,88,9,80000,1,1,1,22.9,1248,74.0,5,340000
8303,65,18,7,13,20000,1,4,1,19.7,796,46.3,5,150000
8304,113,29,60,4,90000,0,1,0,11.36,2755,171.5,7,1750000
8305,20,6,38,6,73000,0,1,1,22.77,1498,98.59,5,650000
8306,100,27,71,7,86900,0,1,0,19.3,1968,141.0,5,985000
8307,84,21,16,6,18000,0,1,0,14.84,2143,170.0,5,2850000
8308,40,8,118,6,175000,1,1,1,22.54,1396,88.73,5,450000
8309,20,6,38,3,29000,0,1,1,21.7,1498,98.96,5,1100000
8310,27,7,25,13,71441,0,4,1,17.7,1497,78.0,5,327000
8312,39,8,117,5,61450,0,4,1,20.36,1197,78.9,5,430000
8313,34,8,54,5,62214,0,1,1,24.0,1120,70.0,5,525000
8314,76,18,88,6,74232,0,1,1,25.2,1248,74.0,5,490000
8315,78,18,98,4,72312,0,1,1,24.3,1248,88.5,5,930000
8316,76,18,88,5,58000,0,1,0,28.4,1248,74.0,5,595000
8317,57,17,14,7,120000,1,1,1,15.96,2523,62.1,7,450000
8318,0,0,4,10,130000,0,1,0,16.55,1968,147.51,5,1325000
8319,79,18,100,5,63200,0,4,1,20.51,998,67.04,5,375000
8320,20,6,38,2,19000,1,1,1,23.0,1498,98.96,5,1025000
8321,40,8,118,4,19000,0,4,1,17.19,1197,81.86,5,759000
8322,115,30,73,9,50000,1,1,1,22.07,1199,73.9,5,380000
8323,73,18,42,2,42000,0,1,1,24.52,1248,88.5,7,1050000
8324,22,6,44,11,104433,0,4,1,15.6,1196,70.0,5,285000
8325,79,18,100,3,49697,0,4,0,21.79,998,67.05,5,475000
8326,68,18,24,6,70000,1,4,1,20.73,1373,91.1,5,624000
8327,76,18,88,9,120000,1,1,1,22.9,1248,74.0,5,360000
8328,8,1,103,7,65180,0,1,0,15.06,1995,177.0,5,1345000
8329,38,8,97,4,48000,0,4,1,17.01,1591,121.3,5,850000
8330,72,18,39,10,62000,0,4,1,15.37,1196,73.0,5,350000
8331,5,1,1,8,60000,1,1,0,18.12,1995,190.0,5,1850000
8332,1,0,5,10,88402,0,1,0,14.57,2967,241.38,5,1650000
8333,97,25,64,4,8500,1,4,1,25.17,799,53.3,5,325000
8334,76,18,88,7,43528,0,1,1,28.4,1248,74.0,5,545000
8335,65,18,7,3,20000,1,4,1,24.7,796,47.3,5,260000
8336,76,18,88,5,84000,0,1,1,28.4,1248,74.0,5,600000
8337,62,17,90,3,22600,0,1,1,16.55,2498,105.0,6,895000
8339,40,8,118,4,33048,0,4,1,18.6,1197,81.83,5,630000
8341,76,18,88,9,55380,0,1,1,22.9,1248,74.0,5,425000
8343,29,7,61,2,9812,0,4,1,18.7,1199,88.7,5,770000
8344,40,8,118,3,10000,1,4,1,18.6,1197,81.83,5,800000
8346,8,1,103,4,60000,1,1,0,20.68,1995,190.0,5,2700000
8347,65,18,7,5,50000,0,4,1,23.95,998,67.1,5,340000
8348,77,18,89,5,63328,0,1,1,26.59,1248,74.0,5,630000
8349,0,0,4,8,58000,0,1,0,16.55,1968,147.51,5,1495000
8350,65,18,7,3,4600,1,4,1,22.05,796,47.3,5,280000
8351,34,8,54,5,71900,0,1,1,24.0,1120,70.0,5,490000
8352,15,3,78,3,30000,1,4,1,22.5,999,67.0,5,300000
8353,65,18,7,6,20000,1,4,1,23.95,998,67.05,5,200000
8354,32,8,30,5,52000,0,1,1,19.67,1582,126.2,5,975000
8355,65,18,7,19,82000,1,4,1,19.7,796,46.3,5,100000
8356,64,17,114,7,86436,0,1,1,15.1,2179,140.0,7,780000
8357,61,17,85,6,80000,1,1,1,15.4,2523,75.0,7,700000
8358,46,11,111,8,25000,0,1,0,16.36,2179,187.7,5,2650000
8359,97,25,64,2,1100,0,4,1,23.01,999,67.0,5,450000
8360,47,12,27,2,10000,1,4,0,16.0,1368,160.0,5,2050000
8361,79,18,100,3,30000,1,4,1,20.51,998,67.04,5,440000
8362,66,18,13,5,120000,1,1,1,27.39,1248,74.0,5,550000
8363,65,18,7,7,38000,0,4,1,22.74,796,47.3,5,265000
8364,79,18,100,9,43000,0,4,1,20.51,998,67.04,5,299000
8365,76,18,88,6,50000,1,4,1,20.4,1197,81.8,5,420000
8366,86,21,36,14,52483,0,1,0,11.0,2987,198.5,5,1050000
8367,61,17,85,5,137138,1,1,1,15.4,2523,75.0,7,710000
8368,68,18,24,6,77000,0,1,1,28.09,1248,88.5,5,735000
8370,39,8,117,11,67000,0,4,1,20.36,1197,78.9,5,320000
8371,22,6,44,9,80000,1,1,1,20.0,1399,68.0,5,325000
8372,97,25,64,5,50000,1,4,1,25.17,799,53.3,5,330000
8373,113,29,60,9,120000,1,1,1,12.8,2494,102.0,8,875000
8374,113,29,60,3,80000,0,1,1,13.68,2393,147.8,7,1995000
8375,22,6,44,10,110000,1,1,1,20.0,1399,68.0,5,220000
8376,39,8,117,12,52473,0,4,1,20.36,1197,78.9,5,338000
8377,15,3,78,5,35000,1,4,1,22.7,799,53.64,5,300000
8378,113,29,60,6,52000,0,1,1,12.99,2494,100.6,8,1200000
8379,86,21,36,7,30000,0,1,0,13.0,2143,201.1,5,2950000
8380,116,30,95,7,50000,0,1,1,22.27,1498,108.6,5,635000
8381,20,6,38,2,10370,0,4,1,17.0,1497,121.31,5,950000
8382,20,6,38,7,49000,0,1,1,22.7,1498,89.84,5,649000
8383,32,8,30,4,40000,1,1,1,19.67,1582,126.2,5,870000
8384,60,17,68,2,70000,1,1,1,17.3,1497,121.0,8,1200000
8385,34,8,54,5,65834,0,4,1,18.9,1197,82.0,5,550000
8386,22,6,44,4,27500,1,1,1,25.83,1498,99.0,5,580000
8387,66,18,13,6,70000,1,4,1,21.4,1197,83.1,5,530000
8388,20,6,38,5,78000,0,1,1,22.77,1498,98.59,5,715000
8390,77,18,89,8,120000,1,1,1,23.4,1248,74.0,5,480000
8391,113,29,60,12,194532,0,1,1,12.8,2494,102.0,7,625000
8392,113,29,60,14,120000,1,1,1,12.8,2494,102.0,8,300000
8393,111,29,45,4,94926,0,1,0,12.9,2755,174.5,7,2900000
8396,79,18,100,4,86000,0,4,1,18.9,998,67.1,5,410000
8397,65,18,7,2,8300,1,4,1,24.7,796,47.3,5,330000
8398,74,18,59,4,30000,0,4,1,20.89,1197,81.8,5,550000
8399,30,7,99,3,78430,0,1,1,25.5,1498,98.6,5,800000
8400,22,6,44,9,98398,0,1,1,20.0,1399,68.0,5,200000
8401,30,7,99,3,16053,0,1,1,25.5,1498,98.6,5,920000
8402,76,18,88,10,88000,0,1,1,28.4,1248,74.0,5,265000
8403,113,29,60,6,65000,0,1,1,12.8,2494,102.0,8,930000
8404,39,8,117,14,78000,0,4,1,20.36,1197,78.9,5,225000
8405,34,8,54,6,54507,0,4,1,18.9,1197,82.0,5,485000
8406,29,7,61,4,26000,1,4,0,19.0,1199,88.7,5,675000
8408,24,7,10,7,78000,0,1,1,24.7,1498,98.63,5,485000
8409,65,18,7,6,38000,0,4,0,23.95,998,67.05,5,350000
8410,77,18,89,5,38000,0,1,1,23.4,1248,74.0,5,625000
8412,116,30,95,9,185000,1,1,1,20.54,1598,103.6,5,425000
8413,32,8,30,3,49000,0,1,1,20.5,1582,126.2,5,1390000
8414,79,18,100,11,40000,1,4,1,17.3,1061,64.0,5,250000
8415,79,18,100,15,39056,0,4,1,18.9,998,67.1,5,100000
8416,113,29,60,11,150000,0,1,1,12.8,2494,102.0,7,850000
8417,40,8,118,8,96000,1,1,1,21.9,1396,88.8,5,450000
8418,58,17,62,4,40000,1,4,1,18.15,1198,82.0,6,350000
8419,67,18,23,5,20675,0,4,1,23.1,998,67.04,5,470000
8420,57,17,14,8,58000,1,1,1,15.96,2523,62.1,7,670000
8421,77,18,89,5,52000,0,1,1,26.59,1248,74.0,5,650000
8423,32,8,30,4,60369,0,1,0,17.01,1582,126.2,5,1350000
8424,38,8,97,10,170000,1,1,1,22.32,1582,126.3,5,370000
8425,40,8,118,5,25000,0,4,1,18.6,1197,81.83,5,585000
8426,111,29,45,9,134213,0,1,1,12.55,2982,168.5,7,1475000
8428,57,17,14,9,35000,1,1,1,15.96,2523,62.1,7,450000
8429,40,8,118,7,40000,1,1,1,22.54,1396,88.73,5,400000
8430,40,8,118,4,23000,1,4,1,18.6,1197,81.83,5,620000
8431,30,7,99,4,65360,0,1,1,25.5,1498,98.6,5,760000
8433,76,18,88,4,52920,0,4,1,21.21,1197,81.8,5,638000
8434,115,30,73,8,50000,0,1,1,22.07,1199,73.9,5,300000
8436,77,18,89,3,20825,0,4,0,21.21,1197,81.8,5,770000
8438,40,8,118,3,90000,1,1,1,21.19,1396,88.73,5,640000
8439,97,25,64,3,48500,0,4,1,23.01,999,67.0,5,385000
8442,33,8,40,8,89234,0,4,1,16.3,1797,147.5,5,685000
8444,76,18,88,8,85000,0,1,1,22.9,1248,74.0,5,465000
8446,30,7,99,4,34000,0,4,1,17.5,1199,88.7,5,785000
8448,86,21,36,11,78000,0,1,0,14.21,2143,203.0,5,1100000
8449,97,25,64,5,35000,1,4,1,25.17,799,53.3,5,310000
8450,77,18,89,5,35000,1,1,1,26.59,1248,74.0,5,650000
8451,76,18,88,8,93000,1,1,1,22.9,1248,74.0,5,451000
8452,68,18,24,2,36000,1,4,1,21.56,1462,103.25,5,930000
8455,32,8,30,4,45900,0,1,1,19.67,1582,126.2,5,1250000
8456,77,18,89,3,70000,1,1,1,28.4,1248,74.02,5,608000
8458,34,8,54,7,50000,1,4,1,18.9,1197,82.0,5,350000
8459,40,8,118,6,90000,1,1,1,22.54,1396,88.73,5,650000
8460,27,7,25,2,13620,0,4,1,17.14,1497,117.6,5,1350000
8461,66,18,13,3,26000,1,4,1,21.4,1197,83.1,5,711000
8463,40,8,118,4,70000,1,4,1,18.6,1197,81.83,5,550000
8464,79,18,100,13,86000,0,4,1,18.9,998,67.1,5,210000
8465,79,18,100,5,110000,1,4,1,20.51,998,67.04,5,400000
8466,40,8,118,2,31800,0,1,1,22.54,1396,88.76,5,730000
8467,97,25,64,3,9000,0,4,0,24.04,999,67.0,5,450000
8468,113,29,60,4,25000,1,1,1,13.68,2393,147.8,8,1850000
8469,39,8,117,6,60000,1,4,1,19.81,1086,68.05,5,250000
8471,5,1,1,4,25000,0,1,0,14.69,2993,258.0,5,5500000
8472,34,8,54,7,51000,0,4,1,18.9,1197,82.0,5,474000
8473,57,17,14,5,35000,1,1,1,16.5,1493,70.0,7,650000
8474,34,8,54,7,90598,0,1,1,24.0,1120,70.0,5,365000
8475,40,8,118,2,10000,1,1,1,22.54,1396,88.76,5,800000
8476,60,17,68,2,30000,1,1,1,17.3,1497,121.0,7,1460000
8477,20,6,38,7,64000,0,4,1,15.8,1499,110.0,5,490000
8478,34,8,54,4,16905,1,4,0,18.9,1197,82.0,5,540000
8479,24,7,10,2,30000,1,4,1,19.5,1199,88.76,5,610000
8480,77,18,89,8,60000,1,1,1,23.4,1248,74.0,5,490000
8481,67,18,23,5,35232,0,4,0,23.1,998,67.04,5,445000
8483,77,18,89,3,120000,1,4,1,19.95,1197,81.8,5,460000
8484,20,6,38,3,5000,1,4,1,17.0,1497,121.36,5,850000
8485,34,8,54,4,25000,1,4,1,18.9,1197,81.86,5,580000
8486,96,25,32,4,50000,1,1,1,19.87,1461,83.8,5,800000
8489,40,8,118,6,77597,0,4,1,20.35,1197,81.86,5,666000
8490,20,6,38,7,81000,0,1,1,22.7,1498,89.84,5,575000
8491,104,28,56,2,68000,0,1,1,17.0,1956,138.1,5,1550000
8492,77,18,89,9,120000,1,1,1,23.4,1248,74.0,5,325000
8493,111,29,45,9,86000,1,1,1,12.55,2982,168.5,7,1250000
8494,78,18,98,3,47588,0,1,1,24.3,1248,88.5,5,900000
8495,4,1,0,7,89000,0,1,0,18.88,1995,184.0,5,1650000
8496,97,25,64,5,63000,0,4,1,23.01,999,67.0,5,350000
8498,8,1,103,8,50000,0,1,0,19.62,1998,192.0,5,1650000
8499,32,8,30,5,35000,1,4,1,15.29,1591,121.3,5,850000
8500,85,21,17,5,10000,0,1,0,19.4,2143,204.0,4,4900000
8501,79,18,100,21,83000,1,4,1,18.9,998,67.1,5,85000
8503,23,6,46,3,35000,1,4,1,19.0,1194,94.68,5,650000
8504,27,7,25,11,65000,0,4,1,17.0,1497,118.0,5,330000
8507,40,8,118,7,25000,1,1,1,22.54,1396,88.73,5,500000
8508,15,3,78,2,4646,0,4,1,22.7,799,53.64,5,350000
8509,34,8,54,5,27550,0,4,1,18.9,1197,81.86,5,475000
8510,66,18,13,5,54552,0,4,1,21.4,1197,83.1,5,510000
8511,66,18,13,3,25000,0,4,0,21.4,1197,83.1,5,720000
8512,64,17,114,7,110000,0,1,1,15.1,2179,140.0,7,895000
8513,27,7,25,7,57000,0,1,1,26.0,1498,98.6,5,675000
8514,40,8,118,6,72000,0,1,1,22.54,1396,88.73,5,650000
8515,22,6,44,10,83000,0,1,1,20.0,1399,68.05,5,185000
8516,19,6,11,6,49743,0,4,1,18.16,1196,86.8,5,480000
8518,27,7,25,6,80540,0,1,1,26.0,1498,98.6,5,585000
8519,65,18,7,6,85000,1,4,1,22.74,796,47.3,5,276000
8521,68,18,24,1,10000,1,4,1,20.65,1462,103.25,5,950000
8522,22,6,44,11,156000,1,1,1,20.0,1399,68.0,5,130000
8523,77,18,89,9,28000,0,4,1,20.85,1197,83.14,5,495000
8524,79,18,100,8,57835,0,4,1,21.79,998,67.05,5,365000
8526,79,18,100,8,110000,1,4,1,20.51,998,67.04,5,230000
8527,74,18,59,4,2300,1,4,1,20.89,1197,81.8,5,530000
8529,40,8,118,6,72000,0,4,1,18.6,1197,81.83,5,525000
8530,86,21,36,5,36500,0,1,0,13.0,2143,204.0,5,2790000
8532,73,18,42,3,67000,0,1,1,24.2,1498,93.87,7,890000
8533,9,1,104,4,49000,0,1,0,16.55,2993,258.0,5,3900000
8534,107,28,83,4,76759,0,1,1,14.1,2179,147.94,7,835000
8535,34,8,54,5,50000,1,4,1,18.9,1197,82.0,5,400000
8536,65,18,7,10,100000,1,4,1,20.92,998,67.1,5,215000
8537,77,18,89,6,46000,0,4,1,22.0,1197,81.8,5,515000
8538,51,14,79,9,89000,0,1,0,12.7,2179,187.7,5,2300000
8539,20,6,38,4,50852,0,1,1,23.0,1498,98.96,5,780000
8540,113,29,60,3,116084,0,1,0,11.36,2755,171.5,7,2150000
8541,39,8,117,9,34000,1,4,1,20.36,1197,78.9,5,375000
8542,61,17,85,4,11000,0,1,1,15.4,1997,120.0,7,1351000
8543,66,18,13,3,35000,1,4,1,21.4,1197,83.1,5,680000
8545,40,8,118,5,50000,1,4,1,18.6,1197,81.83,5,550000
8547,100,27,71,14,110000,0,1,1,18.7,1896,66.0,5,295000
8548,113,29,60,4,70000,0,1,1,13.68,2393,147.8,7,1595000
8549,32,8,30,4,75130,0,1,1,19.67,1582,126.2,5,1150000
8550,65,18,7,7,20068,0,4,1,23.95,998,67.05,5,286000
8551,85,21,17,7,33000,0,4,0,9.26,3498,306.0,4,3600000
8553,29,7,61,5,34000,0,4,0,17.1,1199,88.51,5,675000
8554,79,18,100,8,55983,0,4,1,18.9,998,67.1,5,325000
8555,65,18,7,2,90000,1,4,1,24.7,796,47.3,5,300000
8556,97,25,64,5,64000,0,4,1,25.17,799,53.3,5,350000
8558,40,8,118,12,46025,0,4,1,17.0,1197,80.0,5,325000
8559,73,18,42,3,80000,1,1,1,24.52,1248,88.5,7,930000
8560,65,18,7,6,50000,0,4,1,22.74,796,47.3,5,270000
8561,20,6,38,3,50000,1,1,1,23.0,1498,98.96,5,800000
